label,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
198,Fall,2011,November,9,no,Thursday,yes,Few Clouds,0.34,0.303,0.61,0.3284
81,Fall,2011,November,10,no,Thursday,yes,Few Clouds,0.34,0.303,0.61,0.3284
97,Fall,2011,November,11,no,Thursday,yes,Partly Cloudy,0.32,0.303,0.66,0.3284
121,Fall,2011,November,12,no,Thursday,yes,Few Clouds,0.34,0.303,0.53,0.2985
124,Fall,2011,November,13,no,Thursday,yes,Few Clouds,0.34,0.303,0.49,0.4478
110,Fall,2011,November,14,no,Thursday,yes,Few Clouds,0.34,0.303,0.49,0.3881
116,Fall,2011,November,15,no,Thursday,yes,Few Clouds,0.34,0.303,0.49,0.4478
195,Fall,2011,November,16,no,Thursday,yes,Clear,0.32,0.2879,0.39,0.4179
399,Fall,2011,November,17,no,Thursday,yes,Clear,0.32,0.2879,0.42,0.3881
307,Fall,2011,November,18,no,Thursday,yes,Clear,0.32,0.3182,0.39,0.194
217,Fall,2011,November,19,no,Thursday,yes,Clear,0.3,0.2879,0.45,0.2239
169,Fall,2011,November,20,no,Thursday,yes,Clear,0.3,0.2879,0.42,0.2836
116,Fall,2011,November,21,no,Thursday,yes,Clear,0.3,0.2879,0.42,0.2537
84,Fall,2011,November,22,no,Thursday,yes,Clear,0.26,0.2424,0.52,0.2537
58,Fall,2011,November,23,no,Thursday,yes,Clear,0.26,0.2576,0.52,0.2239
30,Fall,2011,November,0,no,Friday,yes,Clear,0.26,0.2576,0.48,0.1642
10,Fall,2011,November,1,no,Friday,yes,Clear,0.26,0.2273,0.44,0.3284
10,Fall,2011,November,2,no,Friday,yes,Clear,0.24,0.2273,0.44,0.2239
2,Fall,2011,November,3,no,Friday,yes,Clear,0.24,0.2121,0.41,0.2836
5,Fall,2011,November,4,no,Friday,yes,Clear,0.22,0.2273,0.44,0.1642
22,Fall,2011,November,5,no,Friday,yes,Clear,0.22,0.2273,0.44,0.1343
71,Fall,2011,November,6,no,Friday,yes,Clear,0.22,0.2576,0.44,0.0896
216,Fall,2011,November,7,no,Friday,yes,Clear,0.22,0.2273,0.44,0.1642
375,Fall,2011,November,8,no,Friday,yes,Clear,0.22,0.2273,0.44,0.194
213,Fall,2011,November,9,no,Friday,yes,Clear,0.26,0.2576,0.41,0.194
115,Fall,2011,November,10,no,Friday,yes,Clear,0.26,0.2424,0.41,0.2836
140,Fall,2011,November,11,no,Friday,yes,Clear,0.3,0.303,0.36,0.1343
165,Fall,2011,November,12,no,Friday,yes,Clear,0.32,0.3333,0.33,0
177,Fall,2011,November,13,no,Friday,yes,Clear,0.34,0.3182,0.31,0.2239
154,Fall,2011,November,14,no,Friday,yes,Clear,0.34,0.3333,0.31,0.1343
178,Fall,2011,November,15,no,Friday,yes,Clear,0.34,0.3333,0.29,0.1343
209,Fall,2011,November,16,no,Friday,yes,Clear,0.34,0.3333,0.29,0.1343
378,Fall,2011,November,17,no,Friday,yes,Clear,0.32,0.3333,0.31,0.1343
328,Fall,2011,November,18,no,Friday,yes,Clear,0.3,0.303,0.36,0.1642
190,Fall,2011,November,19,no,Friday,yes,Clear,0.28,0.2727,0.41,0.1642
137,Fall,2011,November,20,no,Friday,yes,Clear,0.28,0.2727,0.48,0.194
111,Fall,2011,November,21,no,Friday,yes,Clear,0.28,0.2727,0.48,0.1642
97,Fall,2011,November,22,no,Friday,yes,Clear,0.26,0.2727,0.52,0.1045
59,Fall,2011,November,23,no,Friday,yes,Clear,0.26,0.2727,0.6,0.1343
53,Fall,2011,November,0,no,Saturday,no,Clear,0.26,0.2576,0.56,0.194
35,Fall,2011,November,1,no,Saturday,no,Clear,0.26,0.2273,0.52,0.2985
46,Fall,2011,November,2,no,Saturday,no,Clear,0.24,0.2424,0.56,0.1642
15,Fall,2011,November,3,no,Saturday,no,Clear,0.26,0.2424,0.48,0.2537
8,Fall,2011,November,4,no,Saturday,no,Clear,0.26,0.2273,0.48,0.3284
2,Fall,2011,November,5,no,Saturday,no,Clear,0.24,0.2273,0.56,0.2537
12,Fall,2011,November,6,no,Saturday,no,Clear,0.24,0.2121,0.6,0.3284
41,Fall,2011,November,7,no,Saturday,no,Clear,0.24,0.2273,0.6,0.2537
92,Fall,2011,November,8,no,Saturday,no,Clear,0.26,0.2424,0.56,0.2537
142,Fall,2011,November,9,no,Saturday,no,Clear,0.28,0.2576,0.52,0.2985
200,Fall,2011,November,10,no,Saturday,no,Clear,0.32,0.303,0.45,0.2537
233,Fall,2011,November,11,no,Saturday,no,Clear,0.36,0.3788,0.4,0
311,Fall,2011,November,12,no,Saturday,no,Clear,0.4,0.4091,0.35,0.2836
363,Fall,2011,November,13,no,Saturday,no,Clear,0.42,0.4242,0.3,0.2836
349,Fall,2011,November,14,no,Saturday,no,Clear,0.42,0.4242,0.32,0.2985
382,Fall,2011,November,15,no,Saturday,no,Clear,0.42,0.4242,0.41,0.194
287,Fall,2011,November,16,no,Saturday,no,Clear,0.42,0.4242,0.38,0.2985
232,Fall,2011,November,17,no,Saturday,no,Clear,0.4,0.4091,0.4,0.194
208,Fall,2011,November,18,no,Saturday,no,Clear,0.38,0.3939,0.46,0.1343
182,Fall,2011,November,19,no,Saturday,no,Few Clouds,0.34,0.3333,0.71,0.1343
163,Fall,2011,November,20,no,Saturday,no,Few Clouds,0.36,0.3636,0.57,0.1045
108,Fall,2011,November,21,no,Saturday,no,Few Clouds,0.36,0.3485,0.62,0.194
106,Fall,2011,November,22,no,Saturday,no,Few Clouds,0.38,0.3939,0.62,0.1642
93,Fall,2011,November,23,no,Saturday,no,Clear,0.38,0.3939,0.62,0.2239
93,Fall,2011,November,0,no,Sunday,no,Clear,0.38,0.3939,0.66,0.1642
84,Fall,2011,November,1,no,Sunday,no,Clear,0.4,0.4091,0.62,0.2537
56,Fall,2011,November,2,no,Sunday,no,Clear,0.4,0.4091,0.62,0.2836
37,Fall,2011,November,3,no,Sunday,no,Few Clouds,0.4,0.4091,0.66,0.2836
12,Fall,2011,November,4,no,Sunday,no,Few Clouds,0.4,0.4091,0.71,0.2836
4,Fall,2011,November,5,no,Sunday,no,Few Clouds,0.42,0.4242,0.67,0.2836
9,Fall,2011,November,6,no,Sunday,no,Few Clouds,0.42,0.4242,0.67,0.2537
23,Fall,2011,November,7,no,Sunday,no,Clear,0.42,0.4242,0.67,0.2239
65,Fall,2011,November,8,no,Sunday,no,Few Clouds,0.42,0.4242,0.71,0.2836
138,Fall,2011,November,9,no,Sunday,no,Clear,0.44,0.4394,0.72,0.1642
229,Fall,2011,November,10,no,Sunday,no,Few Clouds,0.44,0.4394,0.72,0.1045
286,Fall,2011,November,11,no,Sunday,no,Few Clouds,0.5,0.4848,0.63,0.1045
304,Fall,2011,November,12,no,Sunday,no,Few Clouds,0.5,0.4848,0.63,0.1343
369,Fall,2011,November,13,no,Sunday,no,Few Clouds,0.54,0.5152,0.6,0.194
363,Fall,2011,November,14,no,Sunday,no,Clear,0.52,0.5,0.63,0.2537
351,Fall,2011,November,15,no,Sunday,no,Few Clouds,0.52,0.5,0.68,0.194
306,Fall,2011,November,16,no,Sunday,no,Few Clouds,0.52,0.5,0.63,0.1343
203,Fall,2011,November,17,no,Sunday,no,Few Clouds,0.52,0.5,0.63,0.194
145,Fall,2011,November,18,no,Sunday,no,Few Clouds,0.54,0.5152,0.64,0.194
157,Fall,2011,November,19,no,Sunday,no,Few Clouds,0.5,0.4848,0.72,0.1045
113,Fall,2011,November,20,no,Sunday,no,Few Clouds,0.52,0.5,0.68,0.1045
105,Fall,2011,November,21,no,Sunday,no,Few Clouds,0.48,0.4697,0.77,0.0896
40,Fall,2011,November,22,no,Sunday,no,Partly Cloudy,0.46,0.4545,0.88,0.0896
28,Fall,2011,November,23,no,Sunday,no,Partly Cloudy,0.46,0.4545,0.88,0.0896
17,Fall,2011,November,0,no,Monday,yes,Few Clouds,0.46,0.4545,0.94,0
12,Fall,2011,November,1,no,Monday,yes,Partly Cloudy,0.46,0.4545,0.94,0.194
3,Fall,2011,November,2,no,Monday,yes,Partly Cloudy,0.44,0.4394,1,0.194
4,Fall,2011,November,3,no,Monday,yes,Partly Cloudy,0.44,0.4394,1,0.1343
5,Fall,2011,November,4,no,Monday,yes,Partly Cloudy,0.44,0.4394,1,0.1343
20,Fall,2011,November,5,no,Monday,yes,Few Clouds,0.44,0.4394,1,0
76,Fall,2011,November,6,no,Monday,yes,Few Clouds,0.42,0.4242,1,0
246,Fall,2011,November,7,no,Monday,yes,Few Clouds,0.46,0.4545,0.94,0.1642
391,Fall,2011,November,8,no,Monday,yes,Few Clouds,0.46,0.4545,0.94,0
237,Fall,2011,November,9,no,Monday,yes,Few Clouds,0.48,0.4697,0.94,0.1045
135,Fall,2011,November,10,no,Monday,yes,Few Clouds,0.52,0.5,0.83,0
128,Fall,2011,November,11,no,Monday,yes,Few Clouds,0.52,0.5,0.83,0.1045
162,Fall,2011,November,12,no,Monday,yes,Few Clouds,0.5,0.4848,0.77,0.1343
134,Fall,2011,November,13,no,Monday,yes,Few Clouds,0.5,0.4848,0.77,0.1343
135,Fall,2011,November,14,no,Monday,yes,Few Clouds,0.48,0.4697,0.82,0.194
108,Fall,2011,November,15,no,Monday,yes,Partly Cloudy,0.44,0.4394,0.94,0.2239
108,Fall,2011,November,16,no,Monday,yes,Partly Cloudy,0.44,0.4394,0.94,0.2239
210,Fall,2011,November,17,no,Monday,yes,Partly Cloudy,0.42,0.4242,0.94,0.2985
192,Fall,2011,November,18,no,Monday,yes,Partly Cloudy,0.42,0.4242,0.88,0.194
137,Fall,2011,November,19,no,Monday,yes,Partly Cloudy,0.4,0.4091,0.94,0.194
80,Fall,2011,November,20,no,Monday,yes,Partly Cloudy,0.4,0.4091,0.87,0.2239
114,Fall,2011,November,21,no,Monday,yes,Partly Cloudy,0.4,0.4091,0.87,0.1642
78,Fall,2011,November,22,no,Monday,yes,Partly Cloudy,0.4,0.4091,0.87,0.1343
33,Fall,2011,November,23,no,Monday,yes,Partly Cloudy,0.4,0.4091,0.87,0.1642
14,Fall,2011,November,0,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,0.94,0.1045
6,Fall,2011,November,1,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.94,0.1343
6,Fall,2011,November,2,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,1,0.1045
3,Fall,2011,November,3,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,1,0.1045
7,Fall,2011,November,4,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,0.94,0.1642
18,Fall,2011,November,5,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,0.94,0.1642
64,Fall,2011,November,6,no,Tuesday,yes,Few Clouds,0.38,0.3939,0.94,0.1045
121,Fall,2011,November,7,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,0.94,0.2239
190,Fall,2011,November,8,no,Tuesday,yes,Partly Cloudy,0.38,0.3939,0.94,0.2239
149,Fall,2011,November,9,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.94,0
52,Fall,2011,November,10,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.94,0
32,Fall,2011,November,11,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.94,0.1343
21,Fall,2011,November,12,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,1,0.0896
26,Fall,2011,November,13,no,Tuesday,yes,Partly Cloudy,0.42,0.4242,1,0.0896
35,Fall,2011,November,14,no,Tuesday,yes,Partly Cloudy,0.42,0.4242,1,0.0896
34,Fall,2011,November,15,no,Tuesday,yes,Partly Cloudy,0.44,0.4394,0.94,0
62,Fall,2011,November,16,no,Tuesday,yes,Partly Cloudy,0.44,0.4394,0.94,0
165,Fall,2011,November,17,no,Tuesday,yes,Partly Cloudy,0.44,0.4394,1,0.0896
148,Fall,2011,November,18,no,Tuesday,yes,Partly Cloudy,0.44,0.4394,1,0
111,Fall,2011,November,19,no,Tuesday,yes,Partly Cloudy,0.46,0.4545,0.94,0.1045
127,Fall,2011,November,20,no,Tuesday,yes,Few Clouds,0.46,0.4545,1,0.2239
90,Fall,2011,November,21,no,Tuesday,yes,Few Clouds,0.46,0.4545,1,0.2537
87,Fall,2011,November,22,no,Tuesday,yes,Few Clouds,0.5,0.4848,0.94,0.194
39,Fall,2011,November,23,no,Tuesday,yes,Few Clouds,0.48,0.4697,0.94,0.2537
16,Fall,2011,November,0,no,Wednesday,yes,Few Clouds,0.48,0.4697,0.94,0.2537
8,Fall,2011,November,1,no,Wednesday,yes,Few Clouds,0.48,0.4697,0.94,0.2985
6,Fall,2011,November,2,no,Wednesday,yes,Partly Cloudy,0.5,0.4848,0.94,0.3582
3,Fall,2011,November,3,no,Wednesday,yes,Partly Cloudy,0.5,0.4848,0.94,0.3582
5,Fall,2011,November,4,no,Wednesday,yes,Partly Cloudy,0.52,0.5,0.88,0.3582
17,Fall,2011,November,5,no,Wednesday,yes,Few Clouds,0.46,0.4545,0.94,0.194
69,Fall,2011,November,6,no,Wednesday,yes,Few Clouds,0.44,0.4394,1,0
156,Fall,2011,November,7,no,Wednesday,yes,Few Clouds,0.46,0.4545,1,0.0896
323,Fall,2011,November,8,no,Wednesday,yes,Few Clouds,0.48,0.4697,0.94,0.1045
167,Fall,2011,November,9,no,Wednesday,yes,Few Clouds,0.52,0.5,0.94,0.194
76,Fall,2011,November,10,no,Wednesday,yes,Few Clouds,0.52,0.5,0.94,0.194
116,Fall,2011,November,11,no,Wednesday,yes,Few Clouds,0.5,0.4848,0.72,0.4179
160,Fall,2011,November,12,no,Wednesday,yes,Clear,0.48,0.4697,0.55,0.4179
174,Fall,2011,November,13,no,Wednesday,yes,Few Clouds,0.44,0.4394,0.54,0.4925
213,Fall,2011,November,14,no,Wednesday,yes,Clear,0.42,0.4242,0.54,0.4627
207,Fall,2011,November,15,no,Wednesday,yes,Few Clouds,0.42,0.4242,0.54,0.4478
173,Fall,2011,November,16,no,Wednesday,yes,Few Clouds,0.4,0.4091,0.62,0.4627
163,Fall,2011,November,17,no,Wednesday,yes,Partly Cloudy,0.38,0.3939,0.71,0.3881
145,Fall,2011,November,18,no,Wednesday,yes,Few Clouds,0.4,0.4091,0.58,0.5224
122,Fall,2011,November,19,no,Wednesday,yes,Clear,0.38,0.3939,0.58,0.3881
68,Fall,2011,November,20,no,Wednesday,yes,Clear,0.36,0.3333,0.62,0.3881
66,Fall,2011,November,21,no,Wednesday,yes,Clear,0.36,0.3182,0.57,0.4627
62,Fall,2011,November,22,no,Wednesday,yes,Clear,0.34,0.303,0.61,0.4478
51,Fall,2011,November,23,no,Wednesday,yes,Clear,0.34,0.303,0.61,0.3582
23,Fall,2011,November,0,yes,Thursday,no,Clear,0.32,0.303,0.57,0.2239
24,Fall,2011,November,1,yes,Thursday,no,Clear,0.32,0.2879,0.57,0.4179
22,Fall,2011,November,2,yes,Thursday,no,Clear,0.3,0.2879,0.61,0.2836
5,Fall,2011,November,3,yes,Thursday,no,Clear,0.28,0.2879,0.65,0.1343
2,Fall,2011,November,4,yes,Thursday,no,Clear,0.3,0.3182,0.61,0.0896
11,Fall,2011,November,5,yes,Thursday,no,Clear,0.3,0.3182,0.61,0.1045
6,Fall,2011,November,6,yes,Thursday,no,Clear,0.3,0.3182,0.61,0.0896
40,Fall,2011,November,7,yes,Thursday,no,Clear,0.26,0.2727,0.75,0.1045
46,Fall,2011,November,8,yes,Thursday,no,Clear,0.3,0.3182,0.65,0.0896
81,Fall,2011,November,9,yes,Thursday,no,Clear,0.34,0.3485,0.61,0
98,Fall,2011,November,10,yes,Thursday,no,Clear,0.36,0.3788,0.57,0
142,Fall,2011,November,11,yes,Thursday,no,Clear,0.42,0.4242,0.41,0.2985
150,Fall,2011,November,12,yes,Thursday,no,Clear,0.46,0.4545,0.36,0.2239
175,Fall,2011,November,13,yes,Thursday,no,Clear,0.48,0.4697,0.33,0.2239
168,Fall,2011,November,14,yes,Thursday,no,Clear,0.5,0.4848,0.31,0.2985
149,Fall,2011,November,15,yes,Thursday,no,Clear,0.5,0.4848,0.31,0.2537
114,Fall,2011,November,16,yes,Thursday,no,Clear,0.5,0.4848,0.34,0.2836
74,Fall,2011,November,17,yes,Thursday,no,Clear,0.48,0.4697,0.33,0.1045
37,Fall,2011,November,18,yes,Thursday,no,Clear,0.42,0.4242,0.5,0.0896
28,Fall,2011,November,19,yes,Thursday,no,Clear,0.4,0.4091,0.54,0.1045
31,Fall,2011,November,20,yes,Thursday,no,Clear,0.36,0.3485,0.76,0.1642
26,Fall,2011,November,21,yes,Thursday,no,Clear,0.36,0.3485,0.71,0.1642
22,Fall,2011,November,22,yes,Thursday,no,Clear,0.36,0.3485,0.71,0.1642
21,Fall,2011,November,23,yes,Thursday,no,Clear,0.34,0.3485,0.76,0.1045
29,Fall,2011,November,0,no,Friday,yes,Clear,0.34,0.3333,0.76,0.1642
14,Fall,2011,November,1,no,Friday,yes,Clear,0.34,0.3636,0.76,0
10,Fall,2011,November,2,no,Friday,yes,Clear,0.28,0.2879,0.81,0.1045
2,Fall,2011,November,3,no,Friday,yes,Clear,0.28,0.2879,0.75,0.1045
7,Fall,2011,November,4,no,Friday,yes,Clear,0.3,0.3182,0.75,0.1045
5,Fall,2011,November,5,no,Friday,yes,Clear,0.28,0.3182,0.75,0
13,Fall,2011,November,6,no,Friday,yes,Clear,0.26,0.2727,0.81,0.1045
35,Fall,2011,November,7,no,Friday,yes,Clear,0.26,0.303,0.81,0
74,Fall,2011,November,8,no,Friday,yes,Clear,0.26,0.2727,0.81,0.1343
95,Fall,2011,November,9,no,Friday,yes,Clear,0.32,0.3485,0.76,0
142,Fall,2011,November,10,no,Friday,yes,Clear,0.36,0.3485,0.71,0.1642
226,Fall,2011,November,11,no,Friday,yes,Clear,0.4,0.4091,0.66,0.1045
272,Fall,2011,November,12,no,Friday,yes,Clear,0.46,0.4545,0.51,0.1045
283,Fall,2011,November,13,no,Friday,yes,Clear,0.5,0.4848,0.45,0.2239
272,Fall,2011,November,14,no,Friday,yes,Clear,0.52,0.5,0.39,0.2239
310,Fall,2011,November,15,no,Friday,yes,Clear,0.52,0.5,0.36,0.194
261,Fall,2011,November,16,no,Friday,yes,Clear,0.5,0.4848,0.39,0.1642
184,Fall,2011,November,17,no,Friday,yes,Clear,0.5,0.4848,0.34,0.1045
153,Fall,2011,November,18,no,Friday,yes,Clear,0.46,0.4545,0.44,0.0896
134,Fall,2011,November,19,no,Friday,yes,Clear,0.42,0.4242,0.67,0
95,Fall,2011,November,20,no,Friday,yes,Clear,0.4,0.4091,0.58,0.0896
85,Fall,2011,November,21,no,Friday,yes,Clear,0.36,0.3788,0.71,0
58,Fall,2011,November,22,no,Friday,yes,Clear,0.34,0.3485,0.71,0.0896
33,Fall,2011,November,23,no,Friday,yes,Clear,0.34,0.3485,0.76,0.1045
47,Fall,2011,November,0,no,Saturday,no,Clear,0.34,0.3485,0.76,0.1045
29,Fall,2011,November,1,no,Saturday,no,Clear,0.32,0.3333,0.76,0.0896
23,Fall,2011,November,2,no,Saturday,no,Clear,0.3,0.3182,0.81,0.1045
17,Fall,2011,November,3,no,Saturday,no,Clear,0.3,0.3333,0.81,0
4,Fall,2011,November,4,no,Saturday,no,Clear,0.3,0.3333,0.81,0
3,Fall,2011,November,5,no,Saturday,no,Clear,0.3,0.3182,0.75,0.1045
10,Fall,2011,November,6,no,Saturday,no,Few Clouds,0.3,0.3182,0.75,0.0896
17,Fall,2011,November,7,no,Saturday,no,Clear,0.26,0.2727,0.87,0.1045
60,Fall,2011,November,8,no,Saturday,no,Clear,0.32,0.3333,0.76,0.0896
83,Fall,2011,November,9,no,Saturday,no,Clear,0.34,0.3485,0.76,0.0896
141,Fall,2011,November,10,no,Saturday,no,Clear,0.36,0.3788,0.81,0
230,Fall,2011,November,11,no,Saturday,no,Clear,0.4,0.4091,0.62,0.1045
309,Fall,2011,November,12,no,Saturday,no,Clear,0.44,0.4394,0.51,0
325,Fall,2011,November,13,no,Saturday,no,Clear,0.48,0.4697,0.44,0
299,Fall,2011,November,14,no,Saturday,no,Few Clouds,0.48,0.4697,0.48,0.1343
314,Fall,2011,November,15,no,Saturday,no,Few Clouds,0.5,0.4848,0.42,0.1045
275,Fall,2011,November,16,no,Saturday,no,Few Clouds,0.46,0.4545,0.47,0.1343
184,Fall,2011,November,17,no,Saturday,no,Few Clouds,0.46,0.4545,0.47,0.1343
185,Fall,2011,November,18,no,Saturday,no,Few Clouds,0.42,0.4242,0.62,0.1642
146,Fall,2011,November,19,no,Saturday,no,Few Clouds,0.4,0.4091,0.71,0.0896
141,Fall,2011,November,20,no,Saturday,no,Few Clouds,0.42,0.4242,0.58,0
92,Fall,2011,November,21,no,Saturday,no,Few Clouds,0.38,0.3939,0.82,0
65,Fall,2011,November,22,no,Saturday,no,Few Clouds,0.38,0.3939,0.76,0
69,Fall,2011,November,23,no,Saturday,no,Clear,0.36,0.3788,0.81,0
46,Fall,2011,November,0,no,Sunday,no,Clear,0.36,0.3788,0.81,0
44,Fall,2011,November,1,no,Sunday,no,Clear,0.36,0.3788,0.81,0
31,Fall,2011,November,2,no,Sunday,no,Clear,0.34,0.3636,0.81,0
17,Fall,2011,November,3,no,Sunday,no,Clear,0.34,0.3636,0.87,0
4,Fall,2011,November,4,no,Sunday,no,Clear,0.34,0.3485,0.87,0.1045
5,Fall,2011,November,5,no,Sunday,no,Clear,0.36,0.3485,0.87,0.194
9,Fall,2011,November,6,no,Sunday,no,Clear,0.38,0.3939,0.82,0.1642
23,Fall,2011,November,7,no,Sunday,no,Clear,0.38,0.3939,0.87,0.2239
42,Fall,2011,November,8,no,Sunday,no,Clear,0.4,0.4091,0.82,0.2985
111,Fall,2011,November,9,no,Sunday,no,Clear,0.46,0.4545,0.72,0.2836
189,Fall,2011,November,10,no,Sunday,no,Clear,0.46,0.4545,0.72,0.2836
240,Fall,2011,November,11,no,Sunday,no,Clear,0.5,0.4848,0.63,0.3582
256,Fall,2011,November,12,no,Sunday,no,Clear,0.54,0.5152,0.56,0.2836
313,Fall,2011,November,13,no,Sunday,no,Clear,0.54,0.5152,0.6,0.194
313,Fall,2011,November,14,no,Sunday,no,Clear,0.62,0.6212,0.43,0.4627
317,Fall,2011,November,15,no,Sunday,no,Clear,0.62,0.6212,0.43,0.2836
323,Fall,2011,November,16,no,Sunday,no,Clear,0.56,0.5303,0.52,0.2537
204,Fall,2011,November,17,no,Sunday,no,Clear,0.54,0.5152,0.56,0.194
155,Fall,2011,November,18,no,Sunday,no,Clear,0.5,0.4848,0.63,0.1642
139,Fall,2011,November,19,no,Sunday,no,Clear,0.48,0.4697,0.67,0.2239
104,Fall,2011,November,20,no,Sunday,no,Clear,0.5,0.4848,0.63,0.2537
88,Fall,2011,November,21,no,Sunday,no,Clear,0.48,0.4697,0.67,0.2836
66,Fall,2011,November,22,no,Sunday,no,Clear,0.48,0.4697,0.72,0.2537
32,Fall,2011,November,23,no,Sunday,no,Clear,0.48,0.4697,0.72,0.2537
16,Fall,2011,November,0,no,Monday,yes,Clear,0.46,0.4545,0.77,0.2836
13,Fall,2011,November,1,no,Monday,yes,Clear,0.46,0.4545,0.77,0.2985
5,Fall,2011,November,3,no,Monday,yes,Clear,0.44,0.4394,0.88,0.2239
4,Fall,2011,November,4,no,Monday,yes,Clear,0.44,0.4394,0.82,0.0896
34,Fall,2011,November,5,no,Monday,yes,Clear,0.4,0.4091,0.87,0
104,Fall,2011,November,6,no,Monday,yes,Clear,0.42,0.4242,0.82,0.0896
277,Fall,2011,November,7,no,Monday,yes,Clear,0.42,0.4242,0.88,0
407,Fall,2011,November,8,no,Monday,yes,Few Clouds,0.42,0.4242,0.94,0
208,Fall,2011,November,9,no,Monday,yes,Few Clouds,0.44,0.4394,0.88,0.2239
107,Fall,2011,November,10,no,Monday,yes,Few Clouds,0.48,0.4697,0.77,0.1343
118,Fall,2011,November,11,no,Monday,yes,Few Clouds,0.52,0.5,0.68,0.1045
178,Fall,2011,November,12,no,Monday,yes,Clear,0.56,0.5303,0.6,0.1045
162,Fall,2011,November,13,no,Monday,yes,Few Clouds,0.58,0.5455,0.56,0
143,Fall,2011,November,14,no,Monday,yes,Clear,0.6,0.6212,0.56,0
150,Fall,2011,November,15,no,Monday,yes,Clear,0.58,0.5455,0.6,0.1642
264,Fall,2011,November,16,no,Monday,yes,Clear,0.56,0.5303,0.6,0.194
468,Fall,2011,November,17,no,Monday,yes,Clear,0.58,0.5455,0.56,0.194
416,Fall,2011,November,18,no,Monday,yes,Clear,0.56,0.5303,0.64,0.2239
264,Fall,2011,November,19,no,Monday,yes,Clear,0.54,0.5152,0.73,0.2239
218,Fall,2011,November,20,no,Monday,yes,Few Clouds,0.54,0.5152,0.73,0.2537
156,Fall,2011,November,21,no,Monday,yes,Few Clouds,0.54,0.5152,0.77,0.2239
109,Fall,2011,November,22,no,Monday,yes,Few Clouds,0.52,0.5,0.83,0.1045
46,Fall,2011,November,23,no,Monday,yes,Few Clouds,0.52,0.5,0.83,0.1343
22,Fall,2011,November,0,no,Tuesday,yes,Clear,0.52,0.5,0.83,0
17,Fall,2011,November,1,no,Tuesday,yes,Clear,0.52,0.5,0.83,0.0896
5,Fall,2011,November,2,no,Tuesday,yes,Few Clouds,0.5,0.4848,0.88,0
2,Fall,2011,November,3,no,Tuesday,yes,Few Clouds,0.5,0.4848,0.88,0
6,Fall,2011,November,4,no,Tuesday,yes,Few Clouds,0.52,0.5,0.83,0.3284
22,Fall,2011,November,5,no,Tuesday,yes,Clear,0.5,0.4848,0.88,0.2836
89,Fall,2011,November,6,no,Tuesday,yes,Clear,0.52,0.5,0.83,0.2836
342,Fall,2011,November,7,no,Tuesday,yes,Clear,0.52,0.5,0.77,0.2239
449,Fall,2011,November,8,no,Tuesday,yes,Clear,0.54,0.5152,0.77,0.2836
202,Fall,2011,November,9,no,Tuesday,yes,Partly Cloudy,0.56,0.5303,0.73,0.4179
36,Fall,2011,November,10,no,Tuesday,yes,Partly Cloudy,0.56,0.5303,0.73,0.4179
11,Fall,2011,November,11,no,Tuesday,yes,Partly Cloudy,0.5,0.4848,0.88,0.2985
18,Fall,2011,November,12,no,Tuesday,yes,Partly Cloudy,0.42,0.4242,0.82,0.4179
22,Fall,2011,November,13,no,Tuesday,yes,Partly Cloudy,0.42,0.4242,0.77,0.2836
36,Fall,2011,November,14,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.94,0.194
65,Fall,2011,November,15,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.87,0.3284
151,Fall,2011,November,16,no,Tuesday,yes,Partly Cloudy,0.4,0.4091,0.87,0.2239
354,Fall,2011,November,17,no,Tuesday,yes,Few Clouds,0.4,0.4091,0.87,0.2985
358,Fall,2011,November,18,no,Tuesday,yes,Few Clouds,0.4,0.4091,0.82,0.2985
250,Fall,2011,November,19,no,Tuesday,yes,Few Clouds,0.4,0.4091,0.82,0.3284
184,Fall,2011,November,20,no,Tuesday,yes,Few Clouds,0.38,0.3939,0.87,0.2537
125,Fall,2011,November,21,no,Tuesday,yes,Few Clouds,0.38,0.3939,0.87,0.2537
95,Fall,2011,November,22,no,Tuesday,yes,Clear,0.38,0.3939,0.82,0.2985
53,Fall,2011,November,23,no,Tuesday,yes,Clear,0.36,0.3333,0.76,0.3881
24,Fall,2011,November,0,no,Wednesday,yes,Clear,0.36,0.3333,0.62,0.4179
8,Fall,2011,November,1,no,Wednesday,yes,Clear,0.34,0.303,0.66,0.3284
5,Fall,2011,November,2,no,Wednesday,yes,Clear,0.32,0.3182,0.7,0.1642
1,Fall,2011,November,3,no,Wednesday,yes,Clear,0.32,0.3182,0.7,0.1642
